"map","locus","path_name"
"map01100","TR8374-c0_g1_i1","Metabolic pathways"
"map01100","TR628-c1_g1_i1","Metabolic pathways"
"map01100","TR9745-c0_g1_i1","Metabolic pathways"
"map01100","TR3994-c0_g1_i1","Metabolic pathways"
"map01100","TR10086-c0_g1_i1","Metabolic pathways"
"map01100","TR10566-c0_g1_i1","Metabolic pathways"
"map01100","TR7409-c0_g1_i1","Metabolic pathways"
"map01100","TR12461-c0_g1_i1","Metabolic pathways"
"map01100","TR1003-c0_g1_i1","Metabolic pathways"
"map01100","TR10300-c0_g1_i1","Metabolic pathways"
"map01100","TR9747-c0_g1_i1","Metabolic pathways"
"map01100","TR2953-c0_g1_i1","Metabolic pathways"
"map01100","TR8618-c0_g1_i1","Metabolic pathways"
"map01100","TR13698-c0_g1_i1","Metabolic pathways"
"map01100","TR1148-c0_g1_i1","Metabolic pathways"
"map01100","TR5725-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9030-c0_g1_i1","Metabolic pathways"
"map01100","TR1163-c0_g1_i1","Metabolic pathways"
"map01100","TR14138-c0_g1_i1","Metabolic pathways"
"map01100","TR13753-c0_g1_i1","Metabolic pathways"
"map01100","TR14862-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR6973-c0_g1_i1","Metabolic pathways"
"map01100","TR5024-c0_g1_i1","Metabolic pathways"
"map01100","TR14743-c0_g1_i1","Metabolic pathways"
"map01100","TR4020-c1_g1_i1","Metabolic pathways"
"map01100","TR3163-c0_g1_i1","Metabolic pathways"
"map01100","TR12087-c0_g1_i1","Metabolic pathways"
"map01100","TR12197-c0_g1_i1","Metabolic pathways"
"map01100","TR5705-c0_g1_i1","Metabolic pathways"
"map01100","TR3461-c0_g1_i1","Metabolic pathways"
"map01100","TR4588-c1_g1_i1","Metabolic pathways"
"map01100","TR12390-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR15210-c0_g1_i1","Metabolic pathways"
"map01100","TR9008-c0_g1_i1","Metabolic pathways"
"map01100","TR3150-c0_g1_i1","Metabolic pathways"
"map01100","TR1338-c0_g1_i1","Metabolic pathways"
"map01100","TR9658-c0_g1_i1","Metabolic pathways"
"map01100","TR10402-c0_g1_i1","Metabolic pathways"
"map01100","TR3857-c0_g1_i1","Metabolic pathways"
"map01100","TR6995-c0_g1_i1","Metabolic pathways"
"map01100","TR9566-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR298-c0_g1_i1","Metabolic pathways"
"map01100","TR5820-c0_g1_i1","Metabolic pathways"
"map01100","TR6532-c0_g1_i1","Metabolic pathways"
"map01100","TR13036-c0_g1_i1","Metabolic pathways"
"map01100","TR10122-c0_g1_i1","Metabolic pathways"
"map01100","TR9444-c0_g1_i1","Metabolic pathways"
"map01100","TR6960-c0_g1_i1","Metabolic pathways"
"map01100","TR8225-c0_g1_i1","Metabolic pathways"
"map01100","TR11552-c0_g1_i1","Metabolic pathways"
"map01100","TR2654-c0_g1_i1","Metabolic pathways"
"map01100","TR822-c0_g1_i1","Metabolic pathways"
"map01100","TR8900-c0_g1_i1","Metabolic pathways"
"map01100","TR14889-c0_g1_i1","Metabolic pathways"
"map01100","TR2658-c0_g1_i1","Metabolic pathways"
"map01100","TR13879-c0_g1_i1","Metabolic pathways"
"map01100","TR5486-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR13114-c0_g1_i1","Metabolic pathways"
"map01100","TR11376-c0_g1_i1","Metabolic pathways"
"map01100","TR1540-c0_g1_i1","Metabolic pathways"
"map01100","TR6928-c0_g1_i1","Metabolic pathways"
"map01100","TR11789-c1_g1_i1","Metabolic pathways"
"map01100","TR8931-c1_g1_i1","Metabolic pathways"
"map01100","TR11872-c0_g1_i1","Metabolic pathways"
"map01100","TR11151-c0_g1_i1","Metabolic pathways"
"map01100","TR11883-c0_g1_i1","Metabolic pathways"
"map01100","TR11093-c0_g1_i1","Metabolic pathways"
"map01100","TR15011-c0_g1_i1","Metabolic pathways"
"map01100","TR6189-c0_g1_i1","Metabolic pathways"
"map01100","TR9330-c0_g1_i1","Metabolic pathways"
"map01100","TR5894-c0_g1_i1","Metabolic pathways"
"map01100","TR6708-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR13-c0_g1_i1","Metabolic pathways"
"map01100","TR12856-c0_g1_i1","Metabolic pathways"
"map01100","TR6933-c0_g1_i1","Metabolic pathways"
"map01100","TR415-c0_g1_i1","Metabolic pathways"
"map01100","TR9340-c0_g1_i1","Metabolic pathways"
"map01100","TR7521-c0_g1_i1","Metabolic pathways"
"map01100","TR4082-c0_g1_i1","Metabolic pathways"
"map01100","TR7461-c0_g1_i1","Metabolic pathways"
"map01100","TR3883-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR12962-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR7347-c0_g1_i1","Metabolic pathways"
"map01100","TR15116-c0_g1_i1","Metabolic pathways"
"map01100","TR6292-c0_g1_i1","Metabolic pathways"
"map01100","TR12462-c0_g1_i1","Metabolic pathways"
"map01100","TR8292-c0_g1_i1","Metabolic pathways"
"map01100","TR5837-c0_g1_i1","Metabolic pathways"
"map01100","TR11872-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR11571-c0_g1_i1","Metabolic pathways"
"map01100","TR10853-c0_g1_i1","Metabolic pathways"
"map01100","TR10803-c0_g1_i1","Metabolic pathways"
"map01100","TR11397-c0_g1_i1","Metabolic pathways"
"map01100","TR7912-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR12390-c0_g1_i1","Metabolic pathways"
"map01100","TR10638-c0_g1_i1","Metabolic pathways"
"map01100","TR3329-c0_g1_i1","Metabolic pathways"
"map01100","TR10864-c1_g1_i1","Metabolic pathways"
"map01100","TR12520-c0_g1_i1","Metabolic pathways"
"map01100","TR5829-c0_g1_i1","Metabolic pathways"
"map01100","TR5553-c0_g1_i1","Metabolic pathways"
"map01100","TR752-c0_g1_i1","Metabolic pathways"
"map01100","TR278-c0_g1_i1","Metabolic pathways"
"map01100","TR11935-c0_g1_i1","Metabolic pathways"
"map01100","TR9306-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR11996-c0_g1_i1","Metabolic pathways"
"map01100","TR13273-c1_g1_i1","Metabolic pathways"
"map01100","TR5990-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR13287-c0_g1_i1","Metabolic pathways"
"map01100","TR1273-c1_g1_i1","Metabolic pathways"
"map01100","TR7017-c0_g1_i1","Metabolic pathways"
"map01100","TR8416-c1_g1_i1","Metabolic pathways"
"map01100","TR13267-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9585-c0_g1_i1","Metabolic pathways"
"map01100","TR5982-c0_g1_i1","Metabolic pathways"
"map01100","TR10367-c0_g1_i1","Metabolic pathways"
"map01100","TR628-c0_g1_i1","Metabolic pathways"
"map01100","TR9654-c0_g1_i1","Metabolic pathways"
"map01100","TR2357-c0_g1_i1","Metabolic pathways"
"map01100","TR4996-c0_g1_i1","Metabolic pathways"
"map01100","TR12476-c0_g1_i1","Metabolic pathways"
"map01100","TR7907-c0_g1_i1","Metabolic pathways"
"map01100","TR1666-c0_g1_i1","Metabolic pathways"
"map01100","TR3839-c0_g1_i1","Metabolic pathways"
"map01100","TR11746-c0_g1_i1","Metabolic pathways"
"map01100","TR11809-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR10102-c0_g1_i1","Metabolic pathways"
"map01100","TR8857-c0_g1_i1","Metabolic pathways"
"map01100","TR10376-c0_g1_i1","Metabolic pathways"
"map01100","TR2981-c0_g1_i1","Metabolic pathways"
"map01100","TR9262-c0_g1_i1","Metabolic pathways"
"map01100","TR2422-c0_g1_i1","Metabolic pathways"
"map01100","TR1243-c0_g1_i1","Metabolic pathways"
"map01100","TR1729-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR14723-c1_g1_i1","Metabolic pathways"
"map01100","TR722-c0_g1_i1","Metabolic pathways"
"map01100","TR12733-c0_g1_i1","Metabolic pathways"
"map01100","TR2561-c0_g1_i1","Metabolic pathways"
"map01100","TR10020-c0_g1_i1","Metabolic pathways"
"map01100","TR13839-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR2063-c0_g1_i1","Metabolic pathways"
"map01100","TR14421-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR963-c0_g1_i1","Metabolic pathways"
"map01100","TR7023-c0_g1_i1","Metabolic pathways"
"map01100","TR12788-c0_g1_i1","Metabolic pathways"
"map01100","TR7532-c0_g1_i1","Metabolic pathways"
"map01100","TR3708-c0_g1_i1","Metabolic pathways"
"map01100","TR7984-c0_g1_i1","Metabolic pathways"
"map01100","TR7681-c0_g1_i1","Metabolic pathways"
"map01100","TR957-c0_g1_i1","Metabolic pathways"
"map01100","TR11338-c0_g1_i1","Metabolic pathways"
"map01100","TR11582-c0_g1_i1","Metabolic pathways"
"map01100","TR14753-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR3671-c0_g1_i1","Metabolic pathways"
"map01100","TR6365-c0_g1_i1","Metabolic pathways"
"map01100","TR4741-c0_g1_i1","Metabolic pathways"
"map01100","TR11429-c1_g1_i1","Metabolic pathways"
"map01100","TR4918-c0_g1_i1","Metabolic pathways"
"map01100","TR9515-c0_g1_i1","Metabolic pathways"
"map01100","TR14741-c0_g1_i1","Metabolic pathways"
"map01100","TR12515-c0_g1_i1","Metabolic pathways"
"map01100","TR6033-c0_g1_i1","Metabolic pathways"
"map01100","TR10606-c0_g1_i1","Metabolic pathways"
"map01100","TR1304-c0_g1_i1","Metabolic pathways"
"map01100","TR8282-c0_g1_i1","Metabolic pathways"
"map01100","TR8914-c0_g1_i1","Metabolic pathways"
"map01100","TR581-c0_g1_i1","Metabolic pathways"
"map01100","TR14426-c0_g1_i1","Metabolic pathways"
"map01100","TR8453-c0_g1_i1","Metabolic pathways"
"map01100","TR11209-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR10099-c0_g1_i1","Metabolic pathways"
"map01100","TR14504-c0_g1_i1","Metabolic pathways"
"map01100","TR5014-c0_g1_i1","Metabolic pathways"
"map01100","TR10103-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9226-c0_g1_i1","Metabolic pathways"
"map01100","TR7508-c0_g1_i1","Metabolic pathways"
"map01100","TR3847-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR2936-c0_g1_i1","Metabolic pathways"
"map01100","TR4532-c0_g1_i1","Metabolic pathways"
"map01100","TR15200-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR7649-c0_g1_i1","Metabolic pathways"
"map01100","TR10060-c0_g1_i1","Metabolic pathways"
"map01100","TR475-c0_g1_i1","Metabolic pathways"
"map01100","TR9940-c0_g1_i1","Metabolic pathways"
"map01100","TR6205-c0_g1_i1","Metabolic pathways"
"map01100","TR3259-c0_g1_i1","Metabolic pathways"
"map01100","TR7444-c0_g1_i1","Metabolic pathways"
"map01100","TR8280-c0_g1_i1","Metabolic pathways"
"map01100","TR793-c0_g1_i1","Metabolic pathways"
"map01100","TR12234-c0_g1_i1","Metabolic pathways"
"map01100","TR14131-c0_g1_i1","Metabolic pathways"
"map01100","TR798-c0_g1_i1","Metabolic pathways"
"map01100","TR3322-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR10885-c0_g1_i1","Metabolic pathways"
"map01100","TR15038-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR13908-c0_g1_i1","Metabolic pathways"
"map01100","TR6561-c0_g1_i1","Metabolic pathways"
"map01100","TR5858-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR204-c0_g1_i1","Metabolic pathways"
"map01100","TR11398-c1_g1_i1","Metabolic pathways"
"map01100","TR5050-c0_g1_i1","Metabolic pathways"
"map01100","TR10016-c0_g1_i1","Metabolic pathways"
"map01100","TR6957-c0_g2_i1","Metabolic pathways"
"map01100","TR11121-c0_g1_i1","Metabolic pathways"
"map01100","TR10826-c0_g1_i1","Metabolic pathways"
"map01100","TR4704-c0_g1_i1","Metabolic pathways"
"map01100","TR13027-c0_g1_i1","Metabolic pathways"
"map01100","TR2808-c0_g1_i1","Metabolic pathways"
"map01100","TR11870-c0_g1_i1","Metabolic pathways"
"map01100","TR9113-c0_g1_i1","Metabolic pathways"
"map01100","TR664-c0_g1_i1","Metabolic pathways"
"map01100","TR667-c0_g1_i1","Metabolic pathways"
"map01100","TR2002-c0_g1_i1","Metabolic pathways"
"map01100","TR9221-c0_g1_i1","Metabolic pathways"
"map01100","TR3197-c0_g1_i1","Metabolic pathways"
"map01100","TR2837-c0_g1_i1","Metabolic pathways"
"map01100","TR1614-c0_g1_i1","Metabolic pathways"
"map01100","TR2232-c0_g1_i1","Metabolic pathways"
"map01100","TR6749-c0_g1_i1","Metabolic pathways"
"map01100","TR6749-c1_g1_i1","Metabolic pathways"
"map01100","TR14101-c0_g1_i1","Metabolic pathways"
"map01100","TR13898-c0_g1_i1","Metabolic pathways"
"map01100","TR13778-c0_g1_i1","Metabolic pathways"
"map01100","TR5138-c0_g1_i1","Metabolic pathways"
"map01100","TR1168-c0_g1_i1","Metabolic pathways"
"map01100","TR2873-c0_g1_i1","Metabolic pathways"
"map01100","TR5972-c0_g1_i1","Metabolic pathways"
"map01100","TR9603-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR5754-c0_g1_i1","Metabolic pathways"
"map01100","TR124-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR12959-c0_g1_i1","Metabolic pathways"
"map01100","TR6733-c0_g1_i1","Metabolic pathways"
"map01100","TR14004-c0_g1_i1","Metabolic pathways"
"map01100","TR7066-c0_g1_i1","Metabolic pathways"
"map01100","TR27-c0_g1_i1","Metabolic pathways"
"map01100","TR11536-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR14780-c0_g1_i1","Metabolic pathways"
"map01100","TR10909-c0_g1_i1","Metabolic pathways"
"map01100","TR14018-c0_g1_i1","Metabolic pathways"
"map01100","TR508-c0_g1_i1","Metabolic pathways"
"map01100","TR3697-c0_g1_i1","Metabolic pathways"
"map01100","TR8604-c0_g1_i1","Metabolic pathways"
"map01100","TR15199-c0_g1_i1","Metabolic pathways"
"map01100","TR14466-c0_g1_i1","Metabolic pathways"
"map01100","TR12181-c0_g1_i1","Metabolic pathways"
"map01100","TR14765-c0_g1_i1","Metabolic pathways"
"map01100","TR5898-c0_g1_i1","Metabolic pathways"
"map01100","TR3771-c0_g1_i1","Metabolic pathways"
"map01100","TR4547-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR8410-c0_g1_i1","Metabolic pathways"
"map01100","TR14699-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR10743-c0_g1_i1","Metabolic pathways"
"map01100","TR7334-c0_g1_i1","Metabolic pathways"
"map01100","TR7213-c0_g1_i1","Metabolic pathways"
"map01100","TR7264-c0_g1_i1","Metabolic pathways"
"map01100","TR186-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9278-c0_g1_i1","Metabolic pathways"
"map01100","TR9809-c0_g1_i1","Metabolic pathways"
"map01100","TR6051-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR4980-c0_g1_i1","Metabolic pathways"
"map01100","TR3999-c2_g1_i1","Metabolic pathways"
"map01100","TR14119-c0_g1_i1","Metabolic pathways"
"map01100","TR9504-c0_g1_i1","Metabolic pathways"
"map01100","TR3999-c0_g1_i1","Metabolic pathways"
"map01100","TR8161-c0_g1_i1","Metabolic pathways"
"map01100","TR13065-c0_g1_i1","Metabolic pathways"
"map01100","TR11705-c0_g1_i1","Metabolic pathways"
"map01100","TR13961-c0_g1_i1","Metabolic pathways"
"map01100","TR5796-c0_g1_i1","Metabolic pathways"
"map01100","TR10340-c0_g1_i1","Metabolic pathways"
"map01100","TR11906-c0_g1_i1","Metabolic pathways"
"map01100","TR4095-c0_g1_i1","Metabolic pathways"
"map01100","TR11949-c0_g1_i1","Metabolic pathways"
"map01100","TR9039-c0_g1_i1","Metabolic pathways"
"map01100","TR6550-c0_g1_i1","Metabolic pathways"
"map01100","TR7650-c0_g1_i1","Metabolic pathways"
"map01100","TR7220-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR2632-c0_g1_i1","Metabolic pathways"
"map01100","TR2131-c0_g1_i1","Metabolic pathways"
"map01100","TR8923-c0_g1_i1","Metabolic pathways"
"map01100","TR1932-c0_g1_i1","Metabolic pathways"
"map01100","TR11181-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR14019-c0_g1_i1","Metabolic pathways"
"map01100","TR4207-c0_g1_i1","Metabolic pathways"
"map01100","TR5171-c0_g1_i1","Metabolic pathways"
"map01100","TR8151-c0_g1_i1","Metabolic pathways"
"map01100","TR4036-c0_g1_i1","Metabolic pathways"
"map01100","TR11429-c0_g1_i1","Metabolic pathways"
"map01100","TR13155-c0_g1_i1","Metabolic pathways"
"map01100","TR7523-c1_g1_i1utrorf","Metabolic pathways"
"map01100","TR9002-c0_g1_i1","Metabolic pathways"
"map01100","TR5989-c0_g1_i1","Metabolic pathways"
"map01100","TR357-c0_g1_i1","Metabolic pathways"
"map01100","TR3457-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR5017-c0_g1_i1","Metabolic pathways"
"map01100","TR10903-c0_g1_i1","Metabolic pathways"
"map01100","TR989-c0_g1_i1","Metabolic pathways"
"map01100","TR14468-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR10777-c0_g1_i1","Metabolic pathways"
"map01100","TR4261-c0_g1_i1","Metabolic pathways"
"map01100","TR9300-c0_g1_i1","Metabolic pathways"
"map01100","TR12922-c0_g1_i1","Metabolic pathways"
"map01100","TR5107-c0_g1_i1","Metabolic pathways"
"map01100","TR12411-c0_g1_i1","Metabolic pathways"
"map01100","TR5051-c0_g1_i1","Metabolic pathways"
"map01100","TR13722-c1_g1_i1","Metabolic pathways"
"map01100","TR1227-c0_g1_i1","Metabolic pathways"
"map01100","TR8931-c0_g1_i1","Metabolic pathways"
"map01100","TR11175-c0_g1_i1","Metabolic pathways"
"map01100","TR3900-c0_g1_i1","Metabolic pathways"
"map01100","TR14527-c0_g1_i1","Metabolic pathways"
"map01100","TR15212-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR15263-c0_g1_i1","Metabolic pathways"
"map01100","TR10388-c0_g1_i1","Metabolic pathways"
"map01100","TR8385-c0_g1_i1","Metabolic pathways"
"map01100","TR12182-c0_g1_i1","Metabolic pathways"
"map01100","TR3603-c0_g1_i1","Metabolic pathways"
"map01100","TR8478-c0_g1_i1","Metabolic pathways"
"map01100","TR15275-c0_g1_i1","Metabolic pathways"
"map01100","TR12037-c0_g1_i1","Metabolic pathways"
"map01100","TR9267-c0_g1_i1","Metabolic pathways"
"map01100","TR3941-c0_g1_i1","Metabolic pathways"
"map01100","TR2554-c0_g1_i1","Metabolic pathways"
"map01100","TR13459-c0_g1_i1","Metabolic pathways"
"map01100","TR12449-c0_g1_i1","Metabolic pathways"
"map01100","TR10829-c0_g1_i1","Metabolic pathways"
"map01100","TR5236-c0_g1_i1","Metabolic pathways"
"map01100","TR5145-c0_g1_i1","Metabolic pathways"
"map01100","TR161-c0_g1_i1","Metabolic pathways"
"map01100","TR12545-c0_g1_i1","Metabolic pathways"
"map01100","TR12822-c0_g1_i1","Metabolic pathways"
"map01100","TR7113-c0_g1_i1","Metabolic pathways"
"map01100","TR7413-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR5353-c0_g1_i1","Metabolic pathways"
"map01100","TR8690-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR4571-c0_g1_i1","Metabolic pathways"
"map01100","TR12184-c0_g1_i1","Metabolic pathways"
"map01100","TR13042-c0_g1_i1","Metabolic pathways"
"map01100","TR11391-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR4268-c0_g1_i1","Metabolic pathways"
"map01100","TR3208-c0_g1_i1","Metabolic pathways"
"map01100","TR5857-c0_g1_i1","Metabolic pathways"
"map01100","TR2659-c0_g1_i1","Metabolic pathways"
"map01100","TR2306-c0_g1_i1","Metabolic pathways"
"map01100","TR535-c0_g1_i1","Metabolic pathways"
"map01100","TR12402-c1_g1_i1","Metabolic pathways"
"map01100","TR9389-c0_g1_i1","Metabolic pathways"
"map01100","TR9847-c0_g1_i1","Metabolic pathways"
"map01100","TR11384-c0_g1_i1","Metabolic pathways"
"map01100","TR7348-c0_g1_i1","Metabolic pathways"
"map01100","TR4479-c0_g1_i1","Metabolic pathways"
"map01100","TR14009-c0_g1_i1","Metabolic pathways"
"map01100","TR12745-c0_g1_i1","Metabolic pathways"
"map01100","TR7256-c0_g1_i1","Metabolic pathways"
"map01100","TR7985-c0_g1_i1","Metabolic pathways"
"map01100","TR12270-c0_g1_i1","Metabolic pathways"
"map01100","TR11414-c0_g1_i1","Metabolic pathways"
"map01100","TR10602-c0_g1_i1","Metabolic pathways"
"map01100","TR12454-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR1514-c0_g1_i1","Metabolic pathways"
"map01100","TR13693-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR3158-c0_g1_i1","Metabolic pathways"
"map01100","TR4002-c0_g1_i1","Metabolic pathways"
"map01100","TR921-c0_g1_i1","Metabolic pathways"
"map01100","TR7119-c0_g1_i1","Metabolic pathways"
"map01100","TR14289-c0_g1_i1","Metabolic pathways"
"map01100","TR5033-c0_g1_i1","Metabolic pathways"
"map01100","TR14387-c0_g1_i1","Metabolic pathways"
"map01100","TR5093-c0_g1_i1","Metabolic pathways"
"map01100","TR10768-c0_g1_i1","Metabolic pathways"
"map01100","TR5178-c0_g1_i1","Metabolic pathways"
"map01100","TR7174-c0_g1_i1","Metabolic pathways"
"map01100","TR9272-c1_g1_i1","Metabolic pathways"
"map01100","TR12798-c0_g1_i1","Metabolic pathways"
"map01100","TR4049-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR7523-c1_g1_i1","Metabolic pathways"
"map01100","TR603-c0_g1_i1","Metabolic pathways"
"map01100","TR13960-c0_g1_i1","Metabolic pathways"
"map01100","TR1783-c0_g1_i1","Metabolic pathways"
"map01100","TR14054-c0_g1_i1","Metabolic pathways"
"map01100","TR986-c0_g1_i1","Metabolic pathways"
"map01100","TR2304-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR14044-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9744-c0_g1_i1","Metabolic pathways"
"map01100","TR9120-c0_g1_i1","Metabolic pathways"
"map01100","TR6195-c0_g1_i1","Metabolic pathways"
"map01100","TR12531-c0_g1_i1","Metabolic pathways"
"map01100","TR6605-c0_g1_i1","Metabolic pathways"
"map01100","TR10992-c0_g1_i1","Metabolic pathways"
"map01100","TR10191-c0_g1_i1","Metabolic pathways"
"map01100","TR4507-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR9114-c0_g1_i1","Metabolic pathways"
"map01100","TR11775-c0_g1_i1","Metabolic pathways"
"map01100","TR2784-c0_g1_i1","Metabolic pathways"
"map01100","TR14690-c0_g1_i1","Metabolic pathways"
"map01100","TR2256-c0_g1_i1","Metabolic pathways"
"map01100","TR9162-c0_g1_i1","Metabolic pathways"
"map01100","TR642-c0_g1_i1","Metabolic pathways"
"map01100","TR2648-c0_g1_i1","Metabolic pathways"
"map01100","TR12185-c0_g1_i1","Metabolic pathways"
"map01100","TR14-c0_g1_i1","Metabolic pathways"
"map01100","TR8458-c1_g1_i1","Metabolic pathways"
"map01100","TR5747-c0_g1_i1","Metabolic pathways"
"map01100","TR10769-c0_g1_i1","Metabolic pathways"
"map01100","TR6523-c0_g1_i1","Metabolic pathways"
"map01100","TR5133-c0_g1_i1utrorf","Metabolic pathways"
"map01100","TR15273-c0_g1_i1","Metabolic pathways"
